ReferenceYear,FacilityName,FacilityProvince,latitude,longitude,CO2,CH4,TotalEmissions
2022,"Cascades Papier Kingsey Falls, une division de Cascades Canada ULC",Quebec,45.8588,-72.0745,0,,87.94866
2022,"Cascades Papier Kingsey Falls, une division de Cascades Canada ULC",Quebec,45.8588,-72.0745,298.86,0.19127,308.76296
2022,"Cascades Papier Kingsey Falls, une division de Cascades Canada ULC",Quebec,45.8588,-72.0745,0,47.9863,1349.8439
2022,Spyhill Landfill,Alberta,51.16,-114.18,749,0.037,779.716
2022,Spyhill Landfill,Alberta,51.16,-114.18,0,1428.018,40010.8617
2022,Paradise Hill Thermal 08-27-053-24W3,Saskatchewan,53.60441,-109.44918,13667.95328,44.06077,14917.39849
2022,Paradise Hill Thermal 08-27-053-24W3,Saskatchewan,53.60441,-109.44918,0.09277,7.46995,209.25137
2022,Paradise Hill Thermal 08-27-053-24W3,Saskatchewan,53.60441,-109.44918,95466.03057,1.81642,95977.40733
2022,Paradise Hill Thermal 08-27-053-24W3,Saskatchewan,53.60441,-109.44918,0.23067,0.00048,0.24411
2022,Paradise Hill Thermal 08-27-053-24W3,Saskatchewan,53.60441,-109.44918,0.59441,14.75016,413.59889
2022,Kearl Oil Sands Processing Plant and Mine,Alberta,57.39692,-111.07162,41044.4152,45.7,42403.5152
2022,Kearl Oil Sands Processing Plant and Mine,Alberta,57.39692,-111.07162,36473.3,761.1,57784.1
2022,Kearl Oil Sands Processing Plant and Mine,Alberta,57.39692,-111.07162,2439007.985,46.3,2443961.385
2022,Kearl Oil Sands Processing Plant and Mine,Alberta,57.39692,-111.07162,0,,26.491539
2022,Kearl Oil Sands Processing Plant and Mine,Alberta,57.39692,-111.07162,606826.3,18.1,612209.1
2022,Kearl Oil Sands Processing Plant and Mine,Alberta,57.39692,-111.07162,0,0.2,5.6
2022,Kearl Oil Sands Processing Plant and Mine,Alberta,57.39692,-111.07162,0,0.2,5.6
2022,Centrale de cogénération à la biomasse,Quebec,45.4808,-71.9519,61235,73.2984,65882.1027
2022,Centrale de cogénération à la biomasse,Quebec,45.4808,-71.9519,3359,,3359
2022,Centrale de cogénération à la biomasse,Quebec,45.4808,-71.9519,298.79,0.039,330.463
2022,North Battleford G.S.,Saskatchewan,52.68323,-108.17154,808781.935,211.96287,820334.2753
2022,Landis Power Station,Saskatchewan,52.1988,-108.4509,1.364,,1.364
2022,Landis Power Station,Saskatchewan,52.1988,-108.4509,28448.65677,7.306715,28846.87287
2022,Centre technologique AES,Quebec,48.36553,-71.09347,0.34,0.00949,1.14102
2022,Centre technologique AES,Quebec,48.36553,-71.09347,16.09,0.000438,16.134064
2022,Centre technologique AES,Quebec,48.36553,-71.09347,0,2148.91,60169.48
2022,Dawson Gas Plant,British Columbia,55.79353,-120.52431,7106.678846,37.955077,8172.962992
2022,Dawson Gas Plant,British Columbia,55.79353,-120.52431,0.018266,3.914166,109.614914
2022,Dawson Gas Plant,British Columbia,55.79353,-120.52431,99363.74248,5.939523,100148.4391
2022,Dawson Gas Plant,British Columbia,55.79353,-120.52431,5.876223,12.559093,357.530827
2022,"TransCanada Pipeline, Quebec",Quebec,,,0.4636,27.95976,783.33688
2022,"TransCanada Pipeline, Quebec",Quebec,,,26232.5861,25.52783,27125.38969
2022,"TransCanada Pipeline, Quebec",Quebec,,,3.67376,235.39796,6594.81664
2022,Twin Creeks Landfill (formerly Warwick Landfill),Ontario,42.9757,-81.8669,2337.0384,0.0636,2391.9517
2022,Twin Creeks Landfill (formerly Warwick Landfill),Ontario,42.9757,-81.8669,0,13237.735,370656.58
2022,Sunrise Gas Plant (03-18-080-17W6) - TOU,British Columbia,55.9285,-120.6423,3751.185084,17.774461,4250.714127
2022,Sunrise Gas Plant (03-18-080-17W6) - TOU,British Columbia,55.9285,-120.6423,0.923197,227.732071,6377.421185
2022,Sunrise Gas Plant (03-18-080-17W6) - TOU,British Columbia,55.9285,-120.6423,43426.42338,141.404457,47732.0303
2022,Detour Lake Project,Ontario,50.0171,-79.70393,16698.4712,0.3399,16927.2494
2022,Detour Lake Project,Ontario,50.0171,-79.70393,250381.3156,15.7553,251339.532
2022,Detour Lake Project,Ontario,50.0171,-79.70393,0,138.9491,3892.3503
2022,Detour Lake Project,Ontario,50.0171,-79.70393,0,,0.0795
2022,Meridian Lightweight Technologies Inc,Ontario,42.9595,-81.6114,4917.729,0.094,4942.621
2022,Meridian Lightweight Technologies Inc,Ontario,42.9595,-81.6114,1146.9,,55079.4
2022,Meridian Lightweight Technologies Inc,Ontario,42.9595,-81.6114,14.31,0,14.575
2022,Meridian Lightweight Technologies Inc. Plant E,Ontario,42.9907,-81.6208,5753.427,0.11,5782.477
2022,Meridian Lightweight Technologies Inc. Plant E,Ontario,42.9907,-81.6208,518.482,,67328.982
2022,Meridian Lightweight Technologies Inc. Plant E,Ontario,42.9907,-81.6208,24.304,0,24.834
2022,Parkland Gas Plant 03-09,British Columbia,56.002,-120.444,6441.63118,28.70868,7248.61712
2022,Parkland Gas Plant 03-09,British Columbia,56.002,-120.444,6.43376,356.78382,9996.38072
2022,Parkland Gas Plant 03-09,British Columbia,56.002,-120.444,22360.4095,73.33507,24594.03916
2022,Parkland Gas Plant 03-09,British Columbia,56.002,-120.444,819.4042,60.64776,2517.54148
2022,Kaybob East 16-03,Alberta,54.6016,-116.62573,1367.250759,2.731936,1449.402982
2022,Kaybob East 16-03,Alberta,54.6016,-116.62573,0.026734,0.382971,10.749922
2022,Kaybob East 16-03,Alberta,54.6016,-116.62573,13920.3843,94.0839,16831.579
2022,Kaybob East 16-03,Alberta,54.6016,-116.62573,0.0066,0.633,17.7306
2022,Kaybob West 07-14,Alberta,54.44886,-116.90932,717.336855,0.889303,745.135114
2022,Kaybob West 07-14,Alberta,54.44886,-116.90932,0.561505,4.027522,113.332121
2022,Kaybob West 07-14,Alberta,54.44886,-116.90932,25124.62579,207.622412,31522.68202
2022,Kaybob West 07-14,Alberta,54.44886,-116.90932,0.032262,3.006966,84.22731
2022,Saxon 10-19,Alberta,54.37946,-117.28577,359.37,2.0653,418.8414
2022,Saxon 10-19,Alberta,54.37946,-117.28577,0.023,0.996,27.911
2022,Saxon 10-19,Alberta,54.37946,-117.28577,13763.7717,90.1703,16556.2431
2022,Saxon 10-19,Alberta,54.37946,-117.28577,2.2521,139.2022,3899.9137
2022,03-22-78-12-W6M,Alberta,55.76757,-119.77465,1288.347,1.8055,1339.55767
2022,03-22-78-12-W6M,Alberta,55.76757,-119.77465,1.1345,117.057,3278.7305
2022,03-22-78-12-W6M,Alberta,55.76757,-119.77465,174583.51,1390.02,217304.17
2022,03-22-78-12-W6M,Alberta,55.76757,-119.77465,6.988639,0.000195,11.817099
2022,03-22-78-12-W6M,Alberta,55.76757,-119.77465,5.9056,165.3834,4636.6408
2022,Wembley Gas Plant,Alberta,55.3359,-119.223,6365.2403,46.71736,7676.96748
2022,Wembley Gas Plant,Alberta,55.3359,-119.223,39671.91292,1.72045,39925.21407
2022,Wembley Gas Plant,Alberta,55.3359,-119.223,0.72625,41.94079,1175.06837
2022,Viewfield Sour Gas Plant 13-05,Saskatchewan,49.6222,-103.0517,8157.4498,15.7824,8602.007
2022,Viewfield Sour Gas Plant 13-05,Saskatchewan,49.6222,-103.0517,0.2673,20.2975,568.5973
2022,Viewfield Sour Gas Plant 13-05,Saskatchewan,49.6222,-103.0517,28750.6619,27.2025,29699.7664
2022,Viewfield Sour Gas Plant 13-05,Saskatchewan,49.6222,-103.0517,5.1984,307.386,8612.0064
2022,Shepard Energy Centre,Alberta,50.97083,-113.88538,0.2288,11.7017,327.8764
2022,Shepard Energy Centre,Alberta,50.97083,-113.88538,2446730.798,154.0288,2462082.71
2022,Sandall Thermal 06-14-051-24W3,Saskatchewan,53.40078,-109.43664,25313.63748,61.83679,27067.13415
2022,Sandall Thermal 06-14-051-24W3,Saskatchewan,53.40078,-109.43664,0.15714,12.62418,353.63418
2022,Sandall Thermal 06-14-051-24W3,Saskatchewan,53.40078,-109.43664,116814.2847,2.2342,117443.2347
2022,Sandall Thermal 06-14-051-24W3,Saskatchewan,53.40078,-109.43664,0.74493,57.51683,1611.21617
2022,LES FORGES DE SOREL CIE - ST-JOSEPH-DE-SOREL,Quebec,46.045,-73.1239,41303,0.814,41519.242
2022,LES FORGES DE SOREL CIE - ST-JOSEPH-DE-SOREL,Quebec,46.045,-73.1239,1486,,1486
2022,LES FORGES DE SOREL CIE - ST-JOSEPH-DE-SOREL,Quebec,46.045,-73.1239,133.93,0.017,146.331
2022,Mosaic Potash Colonsay,Saskatchewan,51.9333,-105.7638,39019.1139,0.7409,39214.9711
2022,Mosaic Potash Colonsay,Saskatchewan,51.9333,-105.7638,1608.3684,0.369,1624.6894
2022,Myra Falls Mine Ltd.,British Columbia,49.57694,-125.60194,17280.1911,0.84662,17980.28511
2022,Myra Falls Mine Ltd.,British Columbia,49.57694,-125.60194,8303.03863,0.945375,8453.45493
2022,Kakwa River Gas Plant 08-13-063-05W6,Alberta,54.44888,-118.59466,20247.4798,13.2012,20682.3034
2022,Kakwa River Gas Plant 08-13-063-05W6,Alberta,54.44888,-118.59466,0.1092,8.256,231.2772
2022,Kakwa River Gas Plant 08-13-063-05W6,Alberta,54.44888,-118.59466,165081.7172,458.1162,179904.9508
2022,Kakwa River Gas Plant 08-13-063-05W6,Alberta,54.44888,-118.59466,0.3165,24.3264,681.4557
2022,Redwater Fractionation and Storage Facility,Alberta,53.8172,-113.1336,113281.14,31.7,114645.74
2022,Redwater Fractionation and Storage Facility,Alberta,53.8172,-113.1336,0.02,1.72,48.18
2022,Redwater Fractionation and Storage Facility,Alberta,53.8172,-113.1336,30424.76,0.58,30589.4
2022,Redwater Fractionation and Storage Facility,Alberta,53.8172,-113.1336,2288.37,0.07,2295.63
2022,Redwater Fractionation and Storage Facility,Alberta,53.8172,-113.1336,0,0.79,22.12
2022,Saturn Deepcut Gas Plant 12-36,Alberta,53.97148,-117.29729,6157.3401,9.4458,6449.727
2022,Saturn Deepcut Gas Plant 12-36,Alberta,53.97148,-117.29729,0.3585,19.8296,555.5873
2022,Saturn Deepcut Gas Plant 12-36,Alberta,53.97148,-117.29729,115177.3777,8.8868,116042.7571
2022,Saturn Deepcut Gas Plant 12-36,Alberta,53.97148,-117.29729,1.0181,33.433,937.1421
2022,Peyto Swanson 12-31-053-19W5,Alberta,53.6229,-116.79923,255.8459,1.3258,293.1008
2022,Peyto Swanson 12-31-053-19W5,Alberta,53.6229,-116.79923,0.3496,7.481,209.8176
2022,Peyto Swanson 12-31-053-19W5,Alberta,53.6229,-116.79923,60863.6659,569.232,79757.9984
2022,Peyto Swanson 12-31-053-19W5,Alberta,53.6229,-116.79923,2.3173,49.589,1390.8093
2022,Aluminerie Arvida - Centre technologique AP60,Quebec,48.43193,-71.15674,2440,0.0481,2452.70735
2022,Aluminerie Arvida - Centre technologique AP60,Quebec,48.43193,-71.15674,87045,,93604.372
2022,Aluminerie Arvida - Centre technologique AP60,Quebec,48.43193,-71.15674,384.82,0.063,424.9295
2022,Saturn Gas Processing and Production IF-a,British Columbia,55.962,-121.075,1887.85505,11.40418,2208.12874
2022,Saturn Gas Processing and Production IF-a,British Columbia,55.962,-121.075,0.04677,7.66636,214.70485
2022,Saturn Gas Processing and Production IF-a,British Columbia,55.962,-121.075,1862.78693,6.21359,2051.9705
2022,Saturn Gas Processing and Production IF-a,British Columbia,55.962,-121.075,0.00322,0.48066,13.4617
2022,Slave Lake Pulp,Alberta,55.2481,-114.514,81.09,21.34,691.7805
2022,Slave Lake Pulp,Alberta,55.2481,-114.514,0.0401,3.1843,89.2005
2022,Slave Lake Pulp,Alberta,55.2481,-114.514,56088.08,277.16082,67609.51861
2022,Slave Lake Pulp,Alberta,55.2481,-114.514,790.98,0.09062,800.48156
2022,Slave Lake Pulp,Alberta,55.2481,-114.514,0,0.1713,4.7964
2022,Slave Lake Pulp,Alberta,55.2481,-114.514,0,0.09239,19.72447
2022,Slave Lake Pulp,Alberta,55.2481,-114.514,0,,171.985
2022,Banshee Gas Plant (15-12-050-21W5) - TOU,Alberta,53.30683,-116.93588,365.6355,1.6994,415.4977
2022,Banshee Gas Plant (15-12-050-21W5) - TOU,Alberta,53.30683,-116.93588,0.6502,15.6451,438.713
2022,Banshee Gas Plant (15-12-050-21W5) - TOU,Alberta,53.30683,-116.93588,65718.9063,179.3696,71182.6391
2022,Banshee Gas Plant (15-12-050-21W5) - TOU,Alberta,53.30683,-116.93588,1.1798,28.7885,807.2578
2022,West Doe Gas Plant (13-25-080-16W6) - TOU,British Columbia,55.95747,-120.37373,2540.932484,12.550242,2893.594035
2022,West Doe Gas Plant (13-25-080-16W6) - TOU,British Columbia,55.95747,-120.37373,0.62721,122.859569,3440.695142
2022,West Doe Gas Plant (13-25-080-16W6) - TOU,British Columbia,55.95747,-120.37373,57536.88704,189.88844,63319.29072
2022,Spirit River 06-03-078-07W6 Battery,Alberta,55.7332,-118.9989,3659.5134,19.8878,4231.3973
2022,Spirit River 06-03-078-07W6 Battery,Alberta,55.7332,-118.9989,0.001,4.4688,125.1274
2022,Spirit River 06-03-078-07W6 Battery,Alberta,55.7332,-118.9989,36611.0039,99.4552,39640.477
2022,Spirit River 06-03-078-07W6 Battery,Alberta,55.7332,-118.9989,0,0.1265,3.542
2022,Musreau Gas Plant (08-13-062-06W6) - TOU,Alberta,54.3597,-118.7563,335.4428,1.8163,387.7037
2022,Musreau Gas Plant (08-13-062-06W6) - TOU,Alberta,54.3597,-118.7563,0.2706,7.8713,220.667
2022,Musreau Gas Plant (08-13-062-06W6) - TOU,Alberta,54.3597,-118.7563,67900.1328,185.2083,73541.7122
2022,Musreau Gas Plant (08-13-062-06W6) - TOU,Alberta,54.3597,-118.7563,0.7241,32.0471,898.0429
2022,Wildriver Gas Plant (14-20-056-23W5) - TOU,Alberta,53.8579,-113.3974,301.5661,1.552,346.5061
2022,Wildriver Gas Plant (14-20-056-23W5) - TOU,Alberta,53.8579,-113.3974,0.6339,17.7515,497.6759
2022,Wildriver Gas Plant (14-20-056-23W5) - TOU,Alberta,53.8579,-113.3974,82428.8594,224.3425,89262.4974
2022,Wildriver Gas Plant (14-20-056-23W5) - TOU,Alberta,53.8579,-113.3974,3.2676,86.9774,2438.6348
2022,TRT ETGO du Québec inc.,Quebec,46.38806,-72.37667,49324.8614,0.9726,49582.1672
2022,TRT ETGO du Québec inc.,Quebec,46.38806,-72.37667,0,,64.564201
2022,TRT ETGO du Québec inc.,Quebec,46.38806,-72.37667,190,0.0249,209.69293
2022,Blair Creek Comp Stn d-058-F,British Columbia,56.3236,-120.9973,230.21778,1.36468,268.54542
2022,Blair Creek Comp Stn d-058-F,British Columbia,56.3236,-120.9973,1.1707,88.7891,2487.2655
2022,Blair Creek Comp Stn d-058-F,British Columbia,56.3236,-120.9973,17307.62162,0.30235,17387.75932
2022,Blair Creek Comp Stn d-058-F,British Columbia,56.3236,-120.9973,0.73,0,0.73
2022,Blair Creek Comp Stn d-058-F,British Columbia,56.3236,-120.9973,1.2157,39.28486,1101.19178
2022,Gordondale Sour Gas Plant 16-31,Alberta,55.80785,-119.68695,2881.02911,3.85421,2990.59794
2022,Gordondale Sour Gas Plant 16-31,Alberta,55.80785,-119.68695,0.18331,12.84653,359.88615
2022,Gordondale Sour Gas Plant 16-31,Alberta,55.80785,-119.68695,77359.80314,736.22435,107276.1308
2022,Gordondale Sour Gas Plant 16-31,Alberta,55.80785,-119.68695,56.03744,0.00171,56.26287
2022,Gordondale Sour Gas Plant 16-31,Alberta,55.80785,-119.68695,1458.00469,14.64824,1868.15541
2022,AOC Hangingstone SAGD,Alberta,52.283,-111.2521,799.664,1.0703,832.8495
2022,AOC Hangingstone SAGD,Alberta,52.283,-111.2521,0.9206,98.6453,2762.989
2022,AOC Hangingstone SAGD,Alberta,52.283,-111.2521,270151.8204,5.0716,270702.5347
2022,AOC Hangingstone SAGD,Alberta,52.283,-111.2521,0,,0.846
2022,AOC Hangingstone SAGD,Alberta,52.283,-111.2521,438.9158,0.0223,445.9797
2022,AOC Hangingstone SAGD,Alberta,52.283,-111.2521,0.0003,0.0309,0.8655
2022,Durham York Energy Centre,Ontario,43.87424,-78.75309,77171.04547,54.448265,80626.71894
2022,Ferrier Comp Stn 13-05,Alberta,52.85616,-115.27982,1078.2287,5.1288,1222.33595
2022,Ferrier Comp Stn 13-05,Alberta,52.85616,-115.27982,0.04256,3.68719,103.28388
2022,Ferrier Comp Stn 13-05,Alberta,52.85616,-115.27982,79897.331,446.09592,96456.18546
2022,Ferrier Comp Stn 13-05,Alberta,52.85616,-115.27982,1.6403,94.5532,2649.1299
2022,Fort Saskatchewan Plant,Alberta,53.7469,-113.1645,8622.75396,6.61775,8955.85736
2022,Fort Saskatchewan Plant,Alberta,53.7469,-113.1645,0.31528,8.95887,251.16364
2022,Fort Saskatchewan Plant,Alberta,53.7469,-113.1645,116578.2595,2.46135,117210.888
2022,Fort Saskatchewan Plant,Alberta,53.7469,-113.1645,991.792,0.012,994.248
2022,Fort Saskatchewan Plant,Alberta,53.7469,-113.1645,0.06953,5.58177,156.35909
2022,Guelph Campus,Ontario,43.32,-80.1336,42469.02,0.80076,42691.71954
2022,JBS Foods Canada Inc.,Alberta,50.5976,-111.8818,47.2648,0,47.2648
2022,JBS Foods Canada Inc.,Alberta,50.5976,-111.8818,50813.1739,1.0099,51084.9066
2022,JBS Foods Canada Inc.,Alberta,50.5976,-111.8818,0,,90.787
2022,JBS Foods Canada Inc.,Alberta,50.5976,-111.8818,292.1445,0.0589,310.9392
2022,JBS Foods Canada Inc.,Alberta,50.5976,-111.8818,7814.04,,7814.04
2022,JBS Foods Canada Inc.,Alberta,50.5976,-111.8818,0,233.3185,10936.1315
2022,JBS Foods Canada Inc.,Alberta,50.5976,-111.8818,0,274.1373,11952.8649
2022,Long Harbour Operations,Newfoundland and Labrador,47.40889,-53.81167,28062.7209,1.401723,29218.58533
2022,Long Harbour Operations,Newfoundland and Labrador,47.40889,-53.81167,17901.90846,,17901.90846
2022,Long Harbour Operations,Newfoundland and Labrador,47.40889,-53.81167,2853.063636,0.142492,2970.618897
2022,Petyo Oldman North 14-17-055-21W5,Alberta,53.75758,-117.08598,95.9719,0.541,111.1729
2022,Petyo Oldman North 14-17-055-21W5,Alberta,53.75758,-117.08598,0.6801,16.0347,449.6517
2022,Petyo Oldman North 14-17-055-21W5,Alberta,53.75758,-117.08598,54404.1044,507.3018,69163.1998
2022,Petyo Oldman North 14-17-055-21W5,Alberta,53.75758,-117.08598,2.7546,64.9491,1821.3294
2022,Rush Lake Thermal Pilot & Commercial 12-03-048-21W3,Saskatchewan,53.11255,-109.00025,2441.1252,10.96648,2753.88149
2022,Rush Lake Thermal Pilot & Commercial 12-03-048-21W3,Saskatchewan,53.11255,-109.00025,0.15517,5.42498,152.05461
2022,Rush Lake Thermal Pilot & Commercial 12-03-048-21W3,Saskatchewan,53.11255,-109.00025,246070.9973,4.71176,246557.8835
2022,Rush Lake Thermal Pilot & Commercial 12-03-048-21W3,Saskatchewan,53.11255,-109.00025,26.80997,0.00072,26.89373
2022,Rush Lake Thermal Pilot & Commercial 12-03-048-21W3,Saskatchewan,53.11255,-109.00025,0.92969,67.39916,1888.10617
2022,Canadian Natural Upgrading Limited Muskeg River Mine and Jackpine Mine,Alberta,57.24437,-111.51704,4919.07647,0.057609,4927.292262
2022,Canadian Natural Upgrading Limited Muskeg River Mine and Jackpine Mine,Alberta,57.24437,-111.51704,79285.25374,7794.49333,297531.067
2022,Canadian Natural Upgrading Limited Muskeg River Mine and Jackpine Mine,Alberta,57.24437,-111.51704,967889.6751,18.380405,969824.8698
2022,Canadian Natural Upgrading Limited Muskeg River Mine and Jackpine Mine,Alberta,57.24437,-111.51704,0,,3126.613244
2022,Canadian Natural Upgrading Limited Muskeg River Mine and Jackpine Mine,Alberta,57.24437,-111.51704,597428.9758,34.477843,602841.9999
2022,Canadian Natural Upgrading Limited Muskeg River Mine and Jackpine Mine,Alberta,57.24437,-111.51704,66.482791,,78.144646
2022,Sundance 15-07-054-21W5 Gas Plant,Alberta,53.65556,-117.0816,496.7943,2.8193,578.4377
2022,Sundance 15-07-054-21W5 Gas Plant,Alberta,53.65556,-117.0816,0.1723,3.5132,98.5419
2022,Sundance 15-07-054-21W5 Gas Plant,Alberta,53.65556,-117.0816,37585.543,102.4777,40707.0926
2022,Sundance 15-07-054-21W5 Gas Plant,Alberta,53.65556,-117.0816,0.2903,5.8297,163.5219
2022,Sunrise Thermal,Alberta,57.23722,-111.05954,239.7331,1.14034,271.77392
2022,Sunrise Thermal,Alberta,57.23722,-111.05954,4.72351,237.84019,6664.24883
2022,Sunrise Thermal,Alberta,57.23722,-111.05954,1184135.905,22.45118,1186484.139
2022,Sunrise Thermal,Alberta,57.23722,-111.05954,158.292,0.012,161.808
2022,Sunrise Thermal,Alberta,57.23722,-111.05954,320.28706,30.33542,1169.67882
2022,West Cadotte Power Plant,Alberta,56.31375,-116.77863,94204.84433,20.1367,95302.29448
2022,LINDBERGH SAGD 04-25,Alberta,54.03691,-110.62095,3339.659,18.9548,3871.9569
2022,LINDBERGH SAGD 04-25,Alberta,54.03691,-110.62095,34.7389,56.2137,1608.7225
2022,LINDBERGH SAGD 04-25,Alberta,54.03691,-110.62095,458483.7768,12.1412,459730.1629
2022,LINDBERGH SAGD 04-25,Alberta,54.03691,-110.62095,94.0492,0.0059,94.6119
2022,LINDBERGH SAGD 04-25,Alberta,54.03691,-110.62095,4.6305,13.6389,386.5197
2022,Glenridge Landfill Site,Ontario,43.1222,-79.23763,0,1586.49,44421.72
2022,SAULT STE. MARIE MUNICIPAL LANDFILL,Ontario,46.5811,-84.3293,0,17.005,476.154575
2022,SAULT STE. MARIE MUNICIPAL LANDFILL,Ontario,46.5811,-84.3293,0,,5.53585
2022,SAULT STE. MARIE MUNICIPAL LANDFILL,Ontario,46.5811,-84.3293,61.289,0.00116,61.59443
2022,SAULT STE. MARIE MUNICIPAL LANDFILL,Ontario,46.5811,-84.3293,567.206,0.00624,591.94622
2022,SAULT STE. MARIE MUNICIPAL LANDFILL,Ontario,46.5811,-84.3293,0,1935.776,54201.728
2022,Air Liquide Canada - Bécancour Plan 2,Quebec,46.3824,-72.3753,2529.2,0.0492,2542.1581
2022,Air Liquide Canada - Bécancour Plan 2,Quebec,46.3824,-72.3753,50530.496,,50530.496
2022,Division GEA Houle,Quebec,45.50135,72.2549,955,0.677,990.121
2022,Fleet Street Landfill Site,Saskatchewan,50.49404,-104.54781,263.855,11.263,2400.299
2022,Fleet Street Landfill Site,Saskatchewan,50.49404,-104.54781,1013.922,0.0276,1023.7578
2022,Fleet Street Landfill Site,Saskatchewan,50.49404,-104.54781,0,2981.98,83709.825
2022,Charlottetown Thermal Generating Station,Prince Edward Island,46.2382,-63.1173,1589.957,0.0463,1594.4069
2022,ALBERTA NEWSPRINT,Alberta,54.1044,-115.4821,0.2384,6.7208,188.4208
